Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
372808,B000WEPI1K,ADCA26BIH56FP,Dr. Psyc,1,1,4,1259884800,Dingo's are the deal!,Our little 10lb dog loves! these dingo treats. She worries them until she gets all the red chicken bits out and then gives the rest to our Labrador Retriever who treats them like a 5 minute bubble gum treat. Works out all around!
532204,B000VK2944,A159E7VH8HTBAY,Katherine Hall,1,1,5,1293580800,Disney Pez,"I actually ordered this to make a pez basket for my boss for Christmas.  Each is individually wrapped and comes with extra pez refills.  Out of the 12 pez dispensers, there were 3 of Mickey, 3 of Minnie, 2 of Goofy, 2 of Pluto, and one each of Donald and Daisy.  I am not sure if that is the way each assortment comes, but it was nice to have a full set of the characters."
386957,B004EE2UR4,A5PC6KU9TQFRY,"George Carte ""Knik Wind""",0,0,4,1307750400,Very nice green tea,"This is a very nice, full flavored green tea. Also very convient in the K-Cup packaging. I have tasted some lose leaf premium green tea that is a little better, but much more expensive and not in K-Cup style."
390795,B00139ZPKM,A1UQOWUBXKQAFU,Mia,1,1,5,1252886400,my dog seems to enjoy this,My 72 lb dog has never refused to eat Newman's Own Organic.  I'm glad that there is a pet food made without 'junk' that I can feed my pet.
316006,B000EUIZ9O,A1EL4IQVNTV90X,Janice Holmes,0,0,5,1265846400,Excellent,This tea is an exceptional herbal tea.  It has a natural sweetness that pairs well with the orange flavors. I like it better than the other Tazo teas.  It reminds me of drinking spiced tea without the cinnamon.
488066,B0013A0QXC,A3JYENGVOJ7GGX,Marty,0,0,5,1330992000,Senseo Coffee,I have been drinking senseo coffee for over 2 years and will continue drinking this great coffee.  The flavor has a true coffee taste and there are several flavors to select.  The package the coffee comes in is user friendly .  Easy to clean and store.  There is no life before coffee and I Love drinking SENSEO COFFEE.
231901,B0018Q1O3W,A3MAQTPIRL638S,"closed account ""closed account""",0,0,5,1276128000,great product,"for those who dont have a store that carries this nearby, this is great.<br />unlike most low carb pasta, you cant tell by taste. it is delicious!"
363493,B005D8TXE8,A28IMN4YT75GCN,Evelyn Keen,0,1,5,1341532800,ole smokey ham base,Excellent product and have been looking for similar ham base. We have found it plan to keep using it.  This site is only place we have found this product.
68970,B0018KR8V0,A3KYS85ISBSX5M,J. M. Walker,1,1,5,1233360000,Best Yet!,This is my favorite Larabar.<br />The lime and coconut give it a lightness to balance the richer flavors.
554332,B007OXJKF2,A1KRNGGNSHTCJ7,Mhyson,0,0,5,1328572800,Yum-E,"The cinnamon roll flavored K cups are super delicious. I am not a fan of flavored coffee, I usually prefer a flavored creamer but this coffee is so yummy that I didn't even add creamer to my coffee! Talk about cutting calories!"
210888,B000CR41D8,AYGIIQGSHKZNI,Audes,0,0,1,1321833600,Mine Also BURNT flavor!,"I purchased the High Protein Pretzels.  I've had Newman's Own Organic Pretzels before and they tasted great - but these are not good at all.  95% of the salt is at the bottom of the bag (have to have salt on pretzels!) and they have an overwhelming flavor of being burnt and not a good burnt either!  I have no use now for all these pretzels and i can't imagine anyone enjoying this taste!<br />It is upsetting to see that a few others also ended up with the High Protein pretzels having this awful BURNT flavor and yet they still kept sending them out.  I'd think maybe they'd look at batch numbers or something to prevent them from being shipped out to dissatisfied customers who will give it a bad review.<br />Generally Newman's Pretzels are really good, but buy these at your own risk...."
156114,B000LKXC3Q,A3M7U7KLRRHAW9,A. Misencik,0,0,5,1249171200,Delicious!,My son is on the autism spectrum and has some sensory issues.  These are the only gluten-free chocolate chip cookies he'll eat.  They do not have that chalky feeling in your mouth that some GF foods have.
470093,B001PMCDNY,A37D59B833KGWJ,P. Pisani,0,0,4,1305331200,Canine Treats,"Our English Boxer loves these treats!  If he likes them, I like them!  They are a small healthy treat, which is great for training and rewards.  The treats are well packaged, freeze and defrost very well without harming the treat. I will repurchase them again in the future."
61740,B001HX59ZU,A22OAR7AM9A703,Doc Campbell,1,1,5,1329264000,This is by far the best Earl Grey in K-Cups and at the right price!,"I brew this Bigelow Earl Grey tea using the 6oz setting on my <a href=""http://www.amazon.com/gp/product/B004KJXSHO"">Keurig® Platinum B70</a>. It is by far the best Earl Grey for the Keurig systems and I have tried them all. I went through several of the ""Tea<br />Packages""; random assortments of various teas packaged together available here on Amazon. Most seemed artificial, bland, or simply didn't compare to their bagged counterparts. This was not only my favorite Earl Grey but also one of my favorite teas in general available in K-cups.<br /><br />For a little more perspective, I am an avid tea drinker. I consume 10-15 cups of tea a day. A majority of the tea I consume is Matcha or Hunmatsu-RyokuCha. I never mix sugar or milk into my tea. As such, I am particularly interested in teas that are robust and flavorful and not bitter. The bagged Bigelow is very good, not my favorite bagged Earl Grey but very good none the less. The K-cup variety is very close to the bagged version. For this I applaud them as few others can say this.<br /><br />That being said, our machines are perfectly capable of providing hot water for bagged teas. So why the K-cups? Convenience. Regardless of how good this and other K-cup varieties may be, nothing compares to a slow steep. Be it a bag, steeper or infuser they will always win over the instant cup varieties. However, nothing I have found beats the convenience of the Keurig system when it comes to guests and a good cup of coffee/tea. The Keurig system is so easy to use it takes little to no effort on the hosts part to provide a guests favorite beverage as our guests can brew a cup themselves! It's for this reason alone that I have gone through so many varieties of both to ensure an adequate selection of what I consider a good cup of joe and a great cup of tea."
23325,B001E96JY2,A1HMSQKLVYVYX3,MandaPanda,0,1,1,1299024000,i would rate 0,"This is the nastiest fresh mixer by Healthy Choice I have had. I still have the taste in my mouth and want to vomit. The water chestnuts add nothing but vegetable content, and the teriyaki sauce is disgusting. I didn't purchase it from amazon but from a regular grocery store. Do not buy! I recommended the sweet and sour chicken though :)"
508250,B006N3IE6A,A31W55J90T8NFF,D. T. Socci-Brown,2,2,4,1305936000,Light Coconut Flavored Coffee.,"I am usually a non flavored coffee drinker, but I do like to mix things up every now and again. This is a lightly coconut flavored coffee. The coffee itself is a medium brew and it goes well with the tropical undertones of the coconut. It is a nice summer drink."
107311,B005DFL4PM,A209PPY5Q25UWZ,Glinskit,0,0,5,1327881600,Yummo!!,"Great for the person who is on a diet.  Easy to mix, and the flavor is wonderful.  Can also be used in recipes.  Each serving is 45 calories, compared to 190 with real peanut butter."
499599,B000CQID6U,A1192KPCYERLNE,B. D. white,3,3,5,1233360000,Stash Earl Grey Tea,Stash makes the best Earl Grey tea I have ever had.  It has tremendous flavor and smells wonderful right out of the packet....this tea gets my day started right or is perfect before bed.
547898,B0000E6H09,A3QVFVG6IF2SL0,B. Roberge,7,7,4,1235779200,Good Stuff,"This Elderberry Syrup is really good and thick - great on waffles.  One thing though, the bottle does not state how much sugar it contains - that would be usefull information."
126579,B001EUG65I,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1302220800,I Love These Say My Dogs,"I bought these during Amazon's 4/3 promotion.  I have two golden retrievers who are spoiled badly and I am constantly looking for healthy treats for them.  These are perfect because I can open one package and have one bone for each dog.  They love these and sit waiting for them.  They are not soft but not like rawhide so when they chew on them, it helps clean their teeth.  There are enough vitamins and flavor to keep them interested until the whole bone is gone.  I would definitely buy again."
196275,B000675N3Q,A1ER23A7CRR5S5,LTZ,0,0,5,1214265600,French Roast,"If you like french roast, you'll like this one.  I love french roast coffee, and this one was pretty good."
304145,B001AS1A4Q,AMRH3ESWGYHTS,Brandon Major,1,1,4,1218240000,5 hour energy drink,good deal on the energy drinks. That's the only reason i decided to purchase them through your website and not somewhere else.
243646,B000FPJ6QO,A1TSI3IZGJRNU9,Damian,0,0,5,1347408000,Highly recomended,"My dog love it. I give her every day a mini bone to be distracted and not get bored and she plays with all day long and with this my home remains tidy as we leave, because she plays with her funny bone and don't makes a mess."
555999,B0049FGRYU,A2AMFH1I8R1D02,phoebe sylverthorn,0,0,5,1314489600,ROLAND CRACKERS,The Roland assorted entertainment collection are very good crackers.  A well rounded assortment to use for parties or simply for personal enjoyment.  I like them with peanut butter or a nice slice of cheese .
